,0,1
2508,83@1002,"1674,795"
2509,138@2778,662
2510,151@2819,"643,628,646,324"
2511,71@4819,"1226,736"
2512,78@2215,694
2513,37@3290,"1397,1273,102"
2514,110@2940,"77,1155,186,1639,992"
2515,124@3670,"268,581,1874"
2516,94@1800,"845,1213"
2517,34@4872,"1023,2093,1475,1654"
2518,10@3854,"1096,1397,607,1210,1257,1104,142,596"
2519,87@777,"101,14,1521,1213,1521,134"
2520,42@1800,"1093,142,1399"
2521,2@1246,"1632,1213"
2522,4@3473,"152,656,1047,643,607,191,1874,2062,1169,230,1321"
2523,109@5233,694
2524,141@1812,289
2525,18@2554,255
2526,97@2280,1213
2527,67@3930,1479
2528,102@3441,1874
2529,102@1592,1273
2530,19@422,"565,496,516,1928"
2531,114@286,"1999,1104"
2532,110@2973,"270,643,1302"
2533,146@3039,"329,186,1731,1210,356"
2534,79@4791,"736,2036,1423"
2535,149@1969,"592,1700,1078,694,1873"
2536,99@1633,"1670,1874"
2537,46@5137,"1548,596,102"
2538,30@3853,"861,128"
2539,149@1989,736
2540,110@2630,"1363,2003"
2541,53@3844,"565,730,2073,1104,731"
2542,93@1781,1593
2543,1@1138,"152,1096"
2544,151@4373,"379,1129,839,557,941"
2545,82@3042,"69,1543,1889,777,1744,545,1423,618"
2546,68@1915,2016
2547,147@5093,"2079,2071,605"
2548,7@3757,"1290,1413"
2549,2@2223,"1423,871"
2550,120@3848,140
2551,92@4848,"1273,1423"
2552,2@1284,"428,596,1213"
2553,15@1985,"268,1155,388,1567"
2554,123@3626,1093
2555,42@4304,"509,1172,152,1418,845,436,1188,765"
2556,103@1047,1536
2557,121@1823,"1857,496,223,1928,1946"
2558,38@2326,"1315,2089,1213"
2559,18@4306,694
2560,99@726,1873
2561,6@1003,"545,1548,1249,1263,1403,1068"
2562,101@3923,"941,1946"
2563,87@2118,"268,1044,1278,1874"
2564,63@3091,"581,835,761,1928"
2565,114@444,"1869,207,214,324"
2566,118@3422,"15,1367,1213"
2567,99@335,1350
2568,147@4001,1639
2569,61@3572,"186,54,1567"
2570,19@489,"694,596"
2571,65@467,"757,88"
2572,19@5169,"1189,268,1155"
2573,50@3597,1134
2574,83@4188,"246,1213,186"
2575,136@3635,"965,268,1543,1155,1355,1857,969,605,731,1873,605"
2576,87@185,"1674,83,1629,501,445,992"
2577,146@903,1056
2578,22@5081,"1096,777,1126,246,230"
2579,96@4010,1213
2580,44@824,"777,186"
2581,8@3886,571
2582,147@4115,"672,549,1501"
2583,148@2843,"792,1096,2089,428,2089"
2584,123@1185,"152,1126,1178,1541,1637"
2585,150@1965,"146,1155,835,1744,992,1213"
2586,119@2819,"529,792,646,1669"
2587,31@756,1870
2588,146@3030,"1670,1925,1979"
2589,114@1941,"726,246"
2590,64@3222,"380,581,274,1397,1874,1213,152,941,293,643,1567,1479,42,124,1928,1567"
2591,116@3572,"1096,977"
2592,128@4273,"786,476,694"
2593,96@2102,592
2594,91@3892,"2016,1423"
2595,88@360,"596,1023"
2596,116@1848,"256,876,1623"
2597,4@4754,"1224,1963,941,845,1023,70,1104,694,1023,2036,1869,268,694,676,914,186,1354,1479,428,596,246,474"
2598,149@587,289
2599,86@4711,1870
2600,75@3991,"1093,413,526,479,61,1928,1873"
2601,37@135,"1706,270"
2602,114@5266,186
2603,10@2553,"1251,1423,1134"
2604,10@3222,"1189,1155,1850,1213,1719"
2605,21@2343,"152,1873,2079,1172"
2606,50@3999,"131,2001,793,280,311,142,2037,131,1273,1613"
2607,10@3137,"1479,1273,1956,324,277,1817,324,565"
2608,1@2544,"1674,77,1155,1954,2052,1874,1850"
2609,96@1565,"581,1213,1867,1213"
2610,103@4809,268
2611,80@4932,565
2612,10@2523,"1787,993,1059"
2613,141@4661,491
2614,95@1705,"186,285,1913,267"
2615,103@3744,"270,1874,1423"
2616,1@3076,"1097,496"
2617,59@1663,"186,1797"
2618,146@4676,"509,1397,186,509,1548,1397,61,821,256"
2619,37@1178,180
2620,82@3131,"1999,249,2073"
2621,129@4209,"941,509"
2622,16@2399,"1869,445,1928,1213"
2623,35@2677,"1372,268,460,1213,2089,268,1368,1243"
2624,42@676,"1423,1350,476"
2625,29@5071,61
2626,64@871,"689,1397"
2627,92@4631,"208,1996,2087"
2628,71@1013,"268,643,1044,606,638,1928,1243,1199"
2629,50@2364,"1093,1213"
2630,22@2813,1874
2631,88@2637,"142,694,1129,941"
2632,105@2500,"705,186,605"
2633,134@5032,"15,152,738,728,1521,731"
2634,61@1966,"864,1350,1213"
2635,24@450,"140,1913"
2636,83@2231,1213
2637,108@1197,"186,1727"
2638,10@3404,646
2639,20@3829,186
2640,56@463,"137,565,690,428,249,137,428"
2641,95@398,"294,1731,254"
2642,140@4529,"47,1135,249,1349"
2643,111@4813,"596,61"
2644,26@5229,"1155,62,1867"
2645,54@2838,"1213,186"
2646,58@331,1986
2647,56@3490,"1869,1155,643,61"
2648,42@4966,"152,694,1873,694,845"
2649,70@1072,"1696,428,829,2071,1023"
2650,64@2028,"694,1023,1454,1213,1423"
2651,123@2959,1116
2652,151@4249,"757,725"
2653,76@4093,"564,268,416,460,607,1928,1243"
2654,89@641,"1248,1479,1091"
2655,75@795,"689,1928,1475,1093,529,1692,810,1874,1213,605,689"
2656,149@1918,"694,596"
2657,1@1463,1044
2658,96@4333,1213
2659,86@3435,"694,730"
2660,101@1482,"941,137,596,761"
2661,93@1123,1669
2662,56@3920,"1189,689,1096,731,428,152,689"
2663,10@4826,"312,597,591,1098,501,1582,65,596,1423"
2664,18@4777,"1372,268"
2665,3@2560,"835,1155,186,607,596,1956"
2666,68@4022,"590,705"
2667,16@2272,"77,421,1874,896,1321"
2668,141@1360,1336
2669,102@4925,"551,777,1514"
2670,71@3298,1874
2671,115@2368,"694,736,1813,810,777"
2672,128@5074,604
2673,87@3669,"77,835,460,1663,569"
2674,152@242,"491,1874"
2675,134@1246,"77,1155,256,596,941"
2676,77@3916,"186,62,249"
2677,149@5218,62
2678,114@3740,"810,1914"
2679,116@460,"1096,1567,731"
2680,16@293,"1456,512"
2681,144@3791,1979
2682,33@4745,353
2683,94@64,"1164,1025"
2684,80@1874,1273
2685,9@178,"1652,2071,1479,634"
2686,129@2487,"1913,1423,2016"
2687,134@3108,"1310,268,77"
2688,149@4773,586
2689,10@4625,"199,428,605,1780,705,810,1874,61,605"
2690,144@3891,"1050,77,1889,1059,1321,77"
2691,151@1966,"589,1155,186,1210,61"
2692,105@353,"1155,353,1545"
2693,141@330,"1996,88,88"
2694,92@4584,1213
2695,54@5021,"293,1336,88,1900"
2696,148@4524,545
2697,76@2452,"2071,1403"
2698,10@1264,"1023,557,186,1213"
2699,31@2165,"1769,293,186,428,618,1213"
2700,94@4659,"1869,1315,1514"
2701,16@2068,1874
2702,62@3828,"1011,1213,428"
2703,100@3934,"151,319,230,1096,678"
2704,3@492,"1078,62,941"
2705,16@3035,1210
2706,56@3479,"689,1931,1418,1979"
2707,144@616,"1243,835,1096,777"
2708,142@1911,1350
2709,87@39,"77,703,565,1567,1874"
2710,97@254,"1123,1963"
2711,83@2358,"694,992"
2712,39@3046,"2043,1714,186,191,1567"
2713,109@2471,"1093,1874,1479"
2714,54@5144,"24,328"
2715,89@4743,"792,1298,137"
2716,33@1293,88
2717,22@3692,"1418,214,937,230"
2718,99@4216,21
2719,84@5232,"689,1479,1213"
2720,105@4758,"581,1110,316"
2721,24@870,1172
2722,110@2624,102
2723,28@3907,142
2724,141@810,"268,238,1956"
2725,127@1780,28
2726,126@1414,1479
2727,95@2084,"293,777,569,102,293"
2728,114@1792,"293,1023,1512,479,1104"
2729,147@4955,902
2730,10@1839,"1093,549,2079,777,186,846,1479,1273,1866,52,946,249"
2731,112@4403,"1155,460,1213,77,1546"
2732,35@2679,"491,1867"
2733,41@361,"62,761,1986"
2734,85@632,"694,1172,1779,731"
2735,39@2191,"491,402,992"
2736,60@3487,157
2737,122@4871,"268,2089,604"
2738,151@2781,"77,1744,602"
2739,100@1123,"1078,212,777,643"
2740,22@3518,445
2741,119@3758,"795,1525"
2742,149@3516,"757,91"
2743,40@488,"207,694"
2744,144@442,"920,1189"
2745,88@2830,"186,2071,1479"
2746,80@122,"1020,1827"
2747,147@3438,"1530,1023"
2748,104@1949,"590,1536"
2749,112@1109,"1979,142"
2750,10@520,"24,795"
2751,88@2069,"191,230"
2752,3@2764,"592,1023,1213,1484,246"
2753,98@1534,"1023,1430,938,428"
2754,38@2230,1273
2755,99@3834,"795,795"
2756,2@4293,"1189,268,324,731,1441"
2757,15@4576,"590,646,1423,1669"
2758,76@4607,"738,353"
2759,56@1540,"268,642,324"
2760,95@2706,"992,1023,1521"
2761,92@2523,"1023,836,1104,1023,689,1213,941"
2762,139@1107,"641,896,1956"
2763,140@4030,"150,605"
2764,146@711,"1674,1372,268,83,1155,1780,246,467"
2765,73@3369,"592,1479"
2766,101@2157,1078
2767,67@2325,757
2768,117@1982,"293,1078,1733,643,1023,361,246,1632,246"
2769,151@878,324
2770,99@1214,"1873,1874,556,1928,835,476"
2771,58@1378,289
2772,61@1057,"186,15,596"
2773,64@4703,"544,1913"
2774,151@4147,2089
2775,5@3720,1870
2776,102@2645,"757,876,1172,1315,246,1928"
2777,105@3393,"871,61,1273"
2778,79@344,980
2779,131@1228,940
2780,16@1922,1978
2781,31@1071,"436,186,324,539"
2782,99@416,"581,460,255,1648,609"
2783,2@979,"1162,705,1248"
2784,86@341,"694,1273,730,1104,1928"
2785,0@1081,"2043,777,61"
2786,35@3346,"268,460,845,1479"
2787,89@977,"581,1873,1172,1213"
2788,132@914,"1639,646"
2789,3@2085,644
2790,87@3108,"1511,130"
2791,138@4371,"77,565,941,676,1058,581,186,501,604,445,446,1213"
2792,100@1692,"221,1567,1874,1172,230,1397"
2793,79@4316,"1503,1155,738,556,256,1009,246,1213"
2794,139@3091,"581,186"
2795,148@503,"1870,2002,1874,1025,1273"
2796,99@2233,"592,316,1931"
2797,18@238,62
2798,70@4452,"186,1023"
2799,1@3614,1029
2800,104@4977,1410
2801,61@1021,"268,1155,186"
2802,92@3264,"1719,268,83,77,460,755"
2803,3@1428,"1096,1567,246,1213"
2804,147@1633,777
2805,150@1355,"1639,785"
2806,10@1525,"1869,268,77,1090,1952,596,1850,1243"
2807,105@4393,"358,2055,268,689,987,1669"
2808,135@2678,186
2809,111@3624,1789
2810,124@3567,"1874,285,586,1114"
2811,50@472,"705,731"
2812,37@2138,1946
2813,88@887,249
2814,65@1954,"845,1479"
2815,100@1147,2046
2816,139@4014,"694,877,1210,1423,731,877"
2817,43@1584,"743,1530,870,1350,1530"
2818,106@2534,"581,1423,1213,1205,142,2001,565,1567,1874,596,1210,1213"
2819,57@235,246
2820,126@2066,"581,1288"
2821,121@1943,"69,1418,694,2089,1169,2089,246,694,565"
2822,100@73,"738,1567,799,1519,385"
2823,57@2476,"1869,31,694,508,186,545,1963,1213"
2824,10@4859,"941,1093,705,1423,1514,705"
2825,39@2806,1874
2826,3@1785,"1189,1948,1423"
2827,51@5104,"376,694,131,284,1126"
2828,15@64,1639
2829,149@1300,592
2830,83@5251,"312,597,1423,255"
2831,54@2063,"965,835,388,1052"
2832,25@116,2016
2833,26@3847,"941,1873,2036,246,62,479,415,115"
2834,11@3953,"1126,646,115"
2835,129@309,1874
2836,16@34,"1372,268,1155,1874,1035"
2837,103@3440,"2016,2016"
2838,63@2030,"1632,1403"
2839,137@178,"1479,596,249,580,534,1841"
2840,145@3009,"640,1455,1679,1937,643,1397,256,1009,992,888"
2841,151@2719,"676,1487,1210"
2842,109@3769,"1273,605,605"
2843,7@3948,"941,581,55"
2844,56@4183,"1931,137"
2845,84@4665,"1078,186"
2846,10@665,"592,941,2071,411,1215,1248,1530,1091,941"
2847,102@2816,"526,1368,1888,1479"
2848,114@3289,1479
2849,146@2171,"643,61,1423,61"
2850,50@1082,"207,1692,294,1104"
2851,22@1407,"206,186,1172,1423"
2852,56@4920,"1213,2037,142,45,1738,1397,643,1172,1583"
2853,76@4038,"268,77,1155,1928,1867"
2854,114@96,"1134,186"
2855,142@4125,581
2856,122@4688,"1418,1210,890,646,1873,1210,646"
2857,118@2233,"1162,605"
2858,147@753,"1621,1873,565,1213"
2859,70@639,"941,183,294,596,249,605,1023"
2860,4@2460,"1874,2016"
2861,114@2976,"643,1104"
2862,79@3534,1473
2863,136@5231,"689,142,1914,1172"
2864,93@2214,1874
2865,104@2326,"1873,142,736,1248,2073,1873"
2866,123@2534,"491,1479"
2867,118@3145,1979
2868,33@4025,"1869,1725"
2869,106@3956,"866,1423"
2870,18@1255,"941,689,1479,596"
2871,38@1629,1670
2872,87@239,"1025,1147"
2873,146@4256,1521
2874,92@2615,738
2875,26@976,"1813,1023,2062,1213"
2876,126@3275,163
2877,22@4671,757
2878,120@3249,"1931,1567,1213"
2879,17@3920,"1819,1096,186,509,1928,1023"
2880,44@4802,"845,565"
2881,45@3758,"795,1979"
2882,7@2481,"777,1273"
2883,48@217,"1023,641,1732"
2884,56@3049,"1869,2016,643"
2885,147@3703,"1046,992,1213"
2886,57@3057,"969,1928,1475,289,293"
2887,142@2250,"1023,1210"
2888,100@882,"246,2073,385,1567,1372,905,731,783,1692,130,778,1637,1731,731"
2889,39@4931,"1978,959,1062,1044,1030,237,88"
2890,51@1249,"268,643,88,388,643"
2891,96@1929,"929,246,1213,521"
2892,126@5062,"777,1548"
2893,10@1068,1870
2894,50@3032,"1023,596,501,1315"
2895,99@19,186
2896,68@3654,2016
2897,149@4201,"1155,186,643"
2898,42@2931,"1093,309,1078,167"
2899,92@4551,"1224,581,738,186,246,61,1928"
2900,103@659,"835,607"
2901,92@2176,2087
2902,4@397,1869
2903,28@2476,"694,565"
2904,122@3333,"993,441,246,761,1213,1956"
2905,98@3236,"1787,1963,1567,428,2073,385,738,1309"
2906,7@3930,"792,596,62,61,605"
2907,43@2926,"1310,589,161,565"
2908,57@966,"1023,1652"
2909,128@5255,"635,186,457,62"
2910,42@3984,"1162,1273,1774"
2911,8@1084,1632
2912,42@4551,1096
2913,71@3270,"268,835,1155,565,1247"
2914,56@4679,"845,992"
2915,103@362,"1674,152,1155,1746,223"
2916,151@2182,"1567,1874"
2917,18@2986,"689,324"
2918,61@4751,1669
2919,126@4441,426
2920,16@1967,"1801,643,1189"
2921,23@2855,"1096,1155,643,11,1213,1928,2089"
2922,60@4293,"1189,1780,1243"
2923,142@1390,"2080,986"
2924,55@416,"293,565,1345"
2925,102@1552,"723,1023,476,1946,246"
2926,53@931,1093
2927,59@2568,"501,421"
2928,89@4079,"2072,1397"
2929,35@3481,1078
2930,100@4801,"152,1952,1210,1210,1946"
2931,45@2265,"1372,581,186,643,1397,931,173,124,1674,268,581,931"
2932,94@3756,"1869,941,694,777,596,1213"
2933,113@2613,"703,1059,1874,1956,324"
2934,147@3775,1155
2935,76@1749,"1869,757,1162,965,186,1844,496,1213,1956,268,1177"
2936,28@2049,"694,1479,1104"
2937,49@3454,"1869,1578,186,565,596,351"
2938,120@5032,"731,1418"
2939,10@387,186
2940,88@2425,"581,1155,810,33,556,1243"
2941,76@1017,"893,1044,88"
2942,122@3108,"83,1155,479,731"
2943,80@2124,"1423,1669,605"
2944,28@4655,"1023,137,690"
2945,50@1933,997
2946,11@1591,"186,1213,643"
2947,141@4923,460
2948,60@1747,186
2949,17@4264,"186,1172,731"
2950,100@3268,1091
2951,128@2275,"152,1133,186,1090,445,1213"
2952,147@3082,1639
2953,76@1442,1155
2954,144@5233,"1213,1869,2036,1104,1650,596,1719,694,1543,1172,324,607"
2955,70@623,"941,1397,479,1213,476"
2956,32@3241,"861,186,1479,385,1931"
2957,100@1906,"689,694"
2958,42@1306,"1093,703,1991,1175"
2959,149@4249,"1639,1479,1375"
2960,42@4568,"1873,1023,246,992"
2961,6@852,1273
2962,92@959,1273
2963,122@579,"268,1155"
2964,53@4425,"186,1874"
2965,150@994,"1023,1928,607"
2966,120@2287,"163,703,565,969"
2967,59@4338,2087
2968,58@3048,"268,186,1639,1874"
2969,109@791,1104
2970,84@4251,"581,186,1052"
2971,7@4077,"142,703,1023,1521,62,61,1213,851"
2972,42@2892,"146,1126,1479,1213"
2973,147@4483,"581,694,596,1514"
2974,35@3025,"592,163,1874"
2975,22@2533,"1189,643,1407,1172"
2976,24@974,1093
2977,95@4813,596
2978,104@3930,"792,1928,2089,1574"
2979,115@596,"1650,845,186"
2980,17@4762,"1133,725,1925,1423"
2981,151@1362,"152,1213"
2982,131@659,"835,186"
2983,78@4824,1441
2984,44@1149,690
2985,134@5158,"1423,1613,646,2048,1690"
2986,144@248,1273
2987,95@3966,"705,1918,1178"
2988,85@2446,"1674,835,1155,557"
2989,63@5143,1215
2990,143@1170,"1869,689,479,992"
2991,144@4393,"941,1692,186,596"
2992,92@4986,1273
2993,40@3704,941
2994,56@880,"15,1172,761,385"
2995,2@1254,"564,689,186,643,41"
2996,125@3457,"1479,1309"
2997,42@2701,586
2998,56@3808,1155
2999,65@2852,"1956,137,191,428,1479,230,1986"
3000,144@3040,"186,1441,230"
3001,104@2012,"778,2036,2017"
3002,68@2467,206
3003,88@2364,"941,142,1078,1023,1172,428"
3004,147@2408,"1046,1991,1397,1152,1850"
3005,120@560,"243,1479,1213"
3006,101@2374,"166,2008"
3007,18@1278,"1093,1579,1014,1126,1579"
3008,50@2855,"1869,1827,373,446,268,77"
3009,71@4342,"1813,186,546,1210,186,137"
3010,22@3907,"1093,777,643,62"
3011,10@2072,"95,1155,1285,255,102,1349,101,777"
3012,39@2343,"1536,1273"
3013,50@3770,"1096,646,1213"
3014,69@316,"694,1874"
3015,80@224,"1273,565"
3016,62@3958,"1441,526,2061"
3017,148@4287,"694,1874,1479"
3018,87@2232,736
3019,71@1544,293
3020,138@499,"1874,731"
3021,108@52,"1335,1536,1588"
3022,147@205,101
3023,101@2169,"705,2079,1479,605,1023,1918"
3024,42@1170,"819,261,1014,246,1692,845,186,835,1674,581,186"
3025,106@5027,596
3026,102@398,"2005,1023,1397,1213,1305,852"
3027,106@1653,"581,891,1650,12,1567,385,1213,152,186"
3028,31@2070,"1530,102,57,546"
3029,42@4776,"689,1399"
3030,135@1673,1273
3031,74@4874,1023
3032,7@3797,845
3033,139@3789,"1567,428,596,186"
3034,4@950,"186,698,1423,268,186"
3035,103@530,"1189,379,845,1744,1423"
3036,147@3173,"792,1315,61"
3037,42@1430,"1213,1078"
3038,26@1020,268
3039,91@286,"689,992"
3040,129@1383,"689,385"
3041,50@5033,"1418,694,980,2036,2036,310,131,1210,186,596"
3042,4@588,"1674,1719,1744,1189,268,1524,551,186,864"
3043,90@2358,"15,941,1045,1023,62,941,1900,428"
3044,39@3782,"590,1023,646"
3045,20@1836,"947,1479"
3046,72@5228,1273
3047,83@3605,"146,1873"
3048,100@2399,"694,1487,1104"
3049,144@4802,"1892,268,460,1744,324"
3050,96@3204,"775,460,1350"
3051,49@4743,1213
3052,1@2941,"1155,596"
3053,9@1897,"1479,62,186"
3054,42@5227,"1869,1070,689,491,1172,1928,1213,1692,1963,62"
3055,56@1145,"157,1155,643,616,1213"
3056,19@2399,"694,186,1956,1104"
3057,3@3885,1874
3058,142@645,"689,246,1567"
3059,91@1256,"152,1931,1273,569,289,913"
3060,131@2719,1093
3061,82@3009,"589,274,277"
3062,35@4326,969
3063,116@2760,"88,967"
3064,132@4521,1155
3065,144@3075,1265
3066,76@4601,"1869,1189,1688,246,547,1213,479,1213"
3067,49@1850,"268,1023"
3068,92@14,"186,1210,1213,1874"
3069,149@142,1213
3070,96@2637,476
3071,146@125,"2030,62"
3072,96@4791,"286,1350"
3073,69@2343,"702,1213,219"
3074,110@3602,"822,246,926"
3075,45@5132,"920,1744"
3076,80@204,1874
3077,92@2546,"268,246"
3078,39@4972,"1953,1567,62,246"
3079,48@4338,460
3080,105@1345,"125,314"
3081,86@4939,1956
3082,17@1675,"565,1213"
3083,35@1206,"1093,777,428"
3084,150@2641,"1979,1946"
3085,24@1201,152
3086,124@3841,"142,1213"
3087,114@5211,186
3088,77@2025,1273
3089,22@4398,"137,1475,1514"
3090,69@565,"1543,845,1243"
3091,92@4748,1078
3092,32@4747,"1479,476"
3093,74@2007,"1155,545"
3094,147@1202,"549,946"
3095,103@2192,"1905,223,1956"
3096,29@5198,"2016,2016,1479,125,1072,569"
3097,143@2561,"1546,777,1433,1669,1052,61"
3098,6@5240,"1874,1611"
3099,134@707,544
3100,140@2537,"1093,1423,580,2071"
3101,140@4923,237
3102,27@192,"1674,1397,1213,476"
3103,15@3742,996
3104,136@315,709
3105,35@4948,"1172,694,1023"
3106,76@2293,"491,186,1963,256,11"
3107,106@2872,"1873,1210,1023"
3108,28@2355,"1078,655"
3109,74@398,"1418,70,1536,1963,1363,1305"
3110,125@2038,643
3111,111@149,"731,592,941,736"
3112,145@619,"1548,1479,738"
3113,144@427,"243,869,137,1023,51"
3114,26@2692,1423
3115,1@1967,"1189,77"
3116,127@936,"1273,249"
3117,4@1936,"186,157,293,1354,2062,428,385"
3118,32@2382,"694,1737,1248"
3119,79@3512,"1441,1213"
3120,120@3263,"1873,694,1692,249,1731,1104"
3121,77@1511,"581,1423,905,479"
3122,108@4414,1023
3123,116@1997,"1674,142,187,942,274,1155,1612,556,1210,596,1543"
3124,88@2041,"1731,61"
3125,124@1963,646
3126,109@3810,"152,592,581,268,993,565,1213,186"
3127,75@4292,"2016,1513"
3128,104@1583,355
3129,68@491,"186,1213,941,2089"
3130,116@5180,"941,1931,1567"
3131,83@2045,"790,1977,445,351,1867"
3132,39@2029,"1546,428"
3133,31@2319,777
3134,146@2884,"596,1706"
3135,149@247,"1093,596,850"
3136,45@4867,"1040,501"
3137,105@3829,"15,1093"
3138,31@1634,"1567,1731,883"
3139,140@205,"186,1023,428"
3140,4@188,"1503,757,761,761,969"
3141,137@3872,"1479,596,1213"
3142,10@5154,"179,241,1213,1503,341,2079,69,1873,1946,1873,2079,1880,1172,966,102,1873,966,1732"
3143,64@1880,"1479,1315"
3144,47@667,"694,941"
3145,136@506,"2093,731"
3146,47@2358,694
3147,2@822,"757,380,1110,246,385"
3148,76@813,"1692,1889,1394,1526,1956,246"
3149,86@3590,"831,1467"
3150,16@1671,"207,1887,1104"
3151,54@1527,"1719,565"
3152,96@2654,"604,256,923"
3153,79@291,1096
3154,76@3417,"1479,1273"
3155,96@3396,726
3156,35@2585,"2071,731"
3157,131@3232,"541,643,501,124"
3158,22@1549,152
3159,89@2376,125
3160,42@2747,"1869,293,1692,738"
3161,122@568,"491,927,1479"
3162,22@5219,"274,1423"
3163,75@4512,"1363,596"
3164,92@4966,"736,445,1023"
3165,99@4030,605
3166,100@4743,1023
3167,11@1086,1213
3168,137@2523,184
3169,132@3229,"1873,1874,1479,1213"
3170,0@149,"845,1548,941"
3171,95@4460,428
3172,90@3694,"592,1692,761,569,1213"
3173,152@4448,"1887,565"
3174,18@4530,"835,268,501,1928"
3175,58@5137,"1674,579,1353,992"
3176,129@4855,"1873,246,883"
3177,109@3108,"1441,839"
3178,100@712,"144,1979,1380,1085,636"
3179,128@3942,"274,539,1946"
3180,148@2397,"2005,1521,605"
3181,141@4206,"1829,1479,1062"
3182,26@5215,"1874,1946"
3183,99@4129,1273
3184,56@616,"1869,835,1601,61,1189,83,268,1873,487,835,1155,768,1440,1213,1243"
3185,151@1184,"1078,1441,2046,246,1732"
3186,137@4817,"1248,1091"
3187,6@2577,88
3188,3@1802,"1934,151,1273"
3189,102@1885,"1093,186,690"
3190,31@3943,"152,1791,694,186"
3191,152@1677,"1368,1479,1979"
3192,42@3588,"1155,835,944,1397,1283,417"
3193,10@2836,"757,289,705,1092,1273,1341,605"
3194,104@2316,"1999,1016,1213,1679"
3195,149@869,"689,246,1078"
3196,102@2764,"1953,2037"
3197,101@2060,"163,703,1491,1849"
3198,9@1848,"186,1848,596,62,1423"
3199,152@798,743
3200,78@963,"1900,1023,984,1091"
