,0,1
3789,4720,"[[980, 3.9242343145200196], [1871, 3.9242343145200196]]"
3790,5237,"[[1479, 3.9242343145200196]]"
3791,4603,"[[324, 3.9242343145200196], [1641, 3.9242343145200196]]"
3792,2606,"[[1205, 3.9242343145200196], [186, 3.9242343145200196], [1273, 3.9242343145200196]]"
3793,2536,"[[1099, 3.9242343145200196], [1188, 3.9242343145200196], [1643, 3.9242343145200196]]"
3794,3849,"[[62, 3.9242343145200196], [1873, 3.9242343145200196]]"
3795,3931,"[[2079, 3.9242343145200196], [428, 3.9242343145200196], [445, 3.9242343145200196], [1869, 3.9242343145200196], [1447, 3.9242343145200196]]"
3796,3932,"[[583, 3.9242343145200196], [1849, 3.9242343145200196]]"
3797,3897,"[[556, 3.9242343145200196], [1213, 4.523188311911529], [1567, 3.9242343145200196], [731, 3.9242343145200196]]"
3798,4073,"[[689, 3.9242343145200196], [186, 3.9242343145200196]]"
3799,3166,"[[15, 3.9242343145200196], [1738, 3.9242343145200196], [61, 3.9242343145200196], [1213, 4.523188311911529], [245, 3.9242343145200196], [689, 3.9242343145200196], [1874, 3.9242343145200196], [1172, 3.9242343145200196], [731, 3.9242343145200196], [581, 3.9242343145200196], [643, 3.9242343145200196]]"
3800,4537,"[[1639, 3.9242343145200196], [1243, 3.9242343145200196]]"
3801,1786,"[[296, 3.9242343145200196], [1213, 3.9242343145200196]]"
3802,2623,"[[1363, 3.9242343145200196], [810, 3.9242343145200196], [643, 3.9242343145200196], [596, 3.9242343145200196]]"
3803,1530,"[[1946, 3.9242343145200196]]"
3804,809,"[[1479, 3.9242343145200196]]"
3805,2092,"[[1093, 3.9242343145200196], [491, 3.9242343145200196], [1928, 3.9242343145200196]]"
3806,1868,"[[757, 3.9242343145200196], [142, 3.9242343145200196], [1787, 3.9242343145200196], [1273, 3.9242343145200196]]"
3807,2015,"[[2073, 3.9242343145200196], [689, 3.9242343145200196], [336, 3.9242343145200196], [757, 3.9242343145200196]]"
3808,4140,"[[142, 3.9242343145200196], [1023, 3.9242343145200196]]"
3809,643,"[[15, 3.9242343145200196], [47, 3.9242343145200196], [1873, 3.9242343145200196], [186, 3.9242343145200196]]"
3810,1990,"[[15, 3.9242343145200196], [941, 3.9242343145200196], [689, 3.9242343145200196], [1714, 3.9242343145200196], [1078, 3.9242343145200196]]"
3811,4938,"[[428, 3.9242343145200196]]"
3812,4806,"[[1874, 3.9242343145200196], [1979, 3.9242343145200196]]"
3813,1287,"[[694, 4.523188311911529], [1423, 3.9242343145200196], [1104, 3.9242343145200196], [293, 4.523188311911529], [1946, 3.9242343145200196], [1487, 3.9242343145200196], [508, 3.9242343145200196], [1213, 3.9242343145200196]]"
3814,781,"[[689, 3.9242343145200196], [62, 3.9242343145200196]]"
3815,1445,"[[1189, 3.9242343145200196], [268, 3.9242343145200196], [77, 3.9242343145200196], [163, 3.9242343145200196], [1514, 3.9242343145200196], [1946, 3.9242343145200196]]"
3816,1602,"[[1869, 3.9242343145200196], [1874, 3.9242343145200196]]"
3817,1311,"[[2003, 3.9242343145200196]]"
3818,2945,"[[428, 3.9242343145200196], [969, 3.9242343145200196]]"
3819,4893,"[[1078, 3.9242343145200196], [565, 3.9242343145200196], [246, 3.9242343145200196]]"
3820,3151,"[[1273, 3.9242343145200196]]"
3821,2346,"[[1093, 3.9242343145200196], [1315, 3.9242343145200196], [1479, 3.9242343145200196], [62, 3.9242343145200196], [1172, 3.9242343145200196]]"
3822,4811,"[[738, 3.9242343145200196], [1213, 3.9242343145200196]]"
3823,3861,"[[583, 3.9242343145200196], [1244, 3.9242343145200196]]"
3824,304,"[[1092, 3.9242343145200196], [1213, 3.9242343145200196]]"
3825,212,"[[268, 3.9242343145200196], [1709, 3.9242343145200196], [1155, 3.9242343145200196], [445, 3.9242343145200196]]"
3826,2869,"[[1072, 3.9242343145200196], [140, 3.9242343145200196]]"
3827,3580,"[[1869, 3.9242343145200196], [1023, 3.9242343145200196], [1213, 3.9242343145200196]]"
3828,2543,"[[1213, 3.9242343145200196]]"
3829,2147,"[[1697, 3.9242343145200196], [1155, 3.9242343145200196], [1874, 3.9242343145200196], [102, 3.9242343145200196], [385, 3.9242343145200196], [324, 3.9242343145200196], [731, 3.9242343145200196]]"
3830,2629,"[[1172, 4.810296507289733], [941, 3.9242343145200196], [1418, 3.9242343145200196], [1907, 3.9242343145200196], [186, 3.9242343145200196], [1023, 3.9242343145200196], [230, 3.9242343145200196]]"
3831,4408,"[[152, 3.9242343145200196], [1714, 3.9242343145200196], [1963, 3.9242343145200196], [319, 3.9242343145200196], [1213, 3.9242343145200196]]"
3832,4534,"[[1135, 3.9242343145200196]]"
3833,2379,"[[71, 3.9242343145200196], [1213, 3.9242343145200196], [689, 3.9242343145200196], [186, 4.523188311911529], [731, 3.9242343145200196]]"
3834,1881,"[[777, 3.9242343145200196]]"
3835,2826,"[[777, 3.9242343145200196], [1027, 3.9242343145200196]]"
3836,4108,"[[186, 3.9242343145200196]]"
3837,1973,"[[69, 3.9242343145200196], [581, 3.9242343145200196], [1099, 3.9242343145200196], [694, 3.9242343145200196], [1479, 3.9242343145200196], [2036, 3.9242343145200196], [1651, 3.9242343145200196], [1213, 3.9242343145200196], [731, 3.9242343145200196]]"
3838,793,"[[293, 3.9242343145200196], [422, 3.9242343145200196], [1080, 3.9242343145200196], [1441, 3.9242343145200196]]"
3839,1724,"[[137, 3.9242343145200196], [1880, 3.9242343145200196], [2046, 4.810296507289733], [249, 3.9242343145200196], [1273, 3.9242343145200196], [728, 3.9242343145200196]]"
3840,3255,"[[137, 4.523188311911529], [526, 3.9242343145200196]]"
3841,3627,"[[1787, 3.9242343145200196], [1048, 3.9242343145200196], [1479, 3.9242343145200196], [1780, 3.9242343145200196], [62, 3.9242343145200196]]"
3842,4257,"[[705, 3.9242343145200196], [605, 3.9242343145200196], [1479, 3.9242343145200196]]"
3843,1876,"[[565, 3.9242343145200196], [1213, 3.9242343145200196]]"
3844,3309,"[[293, 3.9242343145200196], [1273, 3.9242343145200196], [1210, 3.9242343145200196], [2060, 3.9242343145200196]]"
3845,1261,"[[1873, 4.523188311911529], [149, 3.9242343145200196]]"
3846,3653,"[[689, 4.523188311911529], [1479, 3.9242343145200196], [1172, 3.9242343145200196], [1423, 3.9242343145200196]]"
3847,4587,"[[769, 3.9242343145200196], [268, 3.9242343145200196], [1155, 3.9242343145200196], [186, 3.9242343145200196], [547, 3.9242343145200196], [1177, 3.9242343145200196]]"
3848,737,"[[1500, 3.9242343145200196]]"
3849,1637,"[[1928, 3.9242343145200196], [672, 3.9242343145200196], [1453, 3.9242343145200196]]"
3850,4224,"[[2036, 3.9242343145200196]]"
3851,2589,"[[1913, 3.9242343145200196], [1874, 3.9242343145200196]]"
3852,4088,"[[186, 3.9242343145200196], [1874, 3.9242343145200196], [1213, 4.523188311911529]]"
3853,4428,"[[564, 3.9242343145200196], [1048, 3.9242343145200196]]"
3854,2590,"[[1188, 3.9242343145200196], [198, 3.9242343145200196]]"
3855,2994,"[[1639, 3.9242343145200196], [1273, 3.9242343145200196], [1025, 3.9242343145200196]]"
3856,4208,"[[592, 3.9242343145200196], [293, 3.9242343145200196], [705, 3.9242343145200196], [777, 3.9242343145200196], [1023, 3.9242343145200196]]"
3857,3023,"[[1874, 4.523188311911529], [1203, 3.9242343145200196]]"
3858,1253,"[[125, 3.9242343145200196]]"
3859,4717,"[[1546, 4.523188311911529]]"
3860,4937,"[[605, 3.9242343145200196]]"
3861,2580,"[[941, 3.9242343145200196], [293, 3.9242343145200196], [914, 3.9242343145200196], [992, 3.9242343145200196], [1096, 3.9242343145200196], [186, 3.9242343145200196], [1679, 3.9242343145200196], [975, 4.523188311911529], [445, 3.9242343145200196], [993, 3.9242343145200196], [1189, 3.9242343145200196], [556, 3.9242343145200196], [557, 4.523188311911529], [731, 3.9242343145200196]]"
3862,2484,"[[689, 3.9242343145200196], [1986, 4.523188311911529], [15, 3.9242343145200196], [62, 3.9242343145200196], [1273, 4.523188311911529], [1546, 3.9242343145200196]]"
3863,1651,"[[331, 3.9242343145200196]]"
3864,379,"[[1205, 3.9242343145200196], [341, 3.9242343145200196], [929, 3.9242343145200196], [835, 3.9242343145200196], [551, 3.9242343145200196], [1340, 3.9242343145200196], [186, 3.9242343145200196], [256, 3.9242343145200196], [324, 3.9242343145200196], [1213, 3.9242343145200196]]"
3865,2803,"[[1674, 3.9242343145200196], [31, 3.9242343145200196], [69, 3.9242343145200196], [146, 3.9242343145200196], [835, 3.9242343145200196], [1355, 3.9242343145200196], [1155, 3.9242343145200196], [976, 3.9242343145200196], [501, 3.9242343145200196], [102, 3.9242343145200196], [1369, 3.9242343145200196], [731, 3.9242343145200196], [2043, 3.9242343145200196], [759, 3.9242343145200196], [1947, 3.9242343145200196], [1104, 3.9242343145200196]]"
3866,4973,"[[565, 3.9242343145200196], [1479, 3.9242343145200196]]"
3867,3452,"[[186, 3.9242343145200196], [1213, 3.9242343145200196], [1946, 3.9242343145200196]]"
3868,2468,"[[268, 3.9242343145200196], [460, 3.9242343145200196], [1283, 3.9242343145200196], [643, 3.9242343145200196], [556, 3.9242343145200196], [324, 4.523188311911529]]"
3869,4723,"[[1093, 3.9242343145200196], [207, 3.9242343145200196], [1714, 3.9242343145200196], [694, 4.523188311911529], [666, 3.9242343145200196], [2036, 3.9242343145200196], [1521, 3.9242343145200196]]"
3870,1611,"[[2071, 3.9242343145200196], [1023, 3.9242343145200196], [580, 3.9242343145200196]]"
3871,4061,"[[1155, 3.9242343145200196], [1744, 3.9242343145200196], [607, 3.9242343145200196], [1956, 3.9242343145200196]]"
3872,216,"[[1213, 3.9242343145200196], [335, 3.9242343145200196]]"
3873,4472,"[[795, 3.9242343145200196], [1726, 3.9242343145200196]]"
3874,2766,"[[1135, 4.523188311911529], [1023, 3.9242343145200196], [941, 3.9242343145200196], [736, 3.9242343145200196], [294, 3.9242343145200196], [1874, 3.9242343145200196]]"
3875,2027,"[[186, 3.9242343145200196], [1567, 4.523188311911529], [246, 3.9242343145200196]]"
3876,3996,"[[47, 3.9242343145200196], [31, 3.9242343145200196], [1999, 3.9242343145200196], [694, 3.9242343145200196], [428, 3.9242343145200196], [569, 3.9242343145200196], [731, 3.9242343145200196], [1023, 3.9242343145200196], [1878, 3.9242343145200196], [730, 3.9242343145200196], [888, 3.9242343145200196]]"
3877,3088,"[[694, 3.9242343145200196]]"
3878,1419,"[[596, 3.9242343145200196]]"
3879,1159,"[[1155, 3.9242343145200196], [1441, 3.9242343145200196], [61, 3.9242343145200196]]"
3880,731,"[[694, 3.9242343145200196], [1418, 3.9242343145200196]]"
3881,4324,"[[941, 3.9242343145200196]]"
3882,415,"[[835, 3.9242343145200196], [1441, 3.9242343145200196]]"
3883,3199,"[[102, 3.9242343145200196], [1928, 3.9242343145200196], [1213, 3.9242343145200196], [1732, 3.9242343145200196]]"
3884,1441,"[[1831, 3.9242343145200196], [1315, 3.9242343145200196], [1273, 3.9242343145200196]]"
3885,3094,"[[1772, 3.9242343145200196], [881, 3.9242343145200196]]"
3886,2143,"[[1213, 3.9242343145200196], [1068, 3.9242343145200196]]"
3887,4775,"[[1674, 3.9242343145200196], [268, 4.523188311911529], [491, 3.9242343145200196], [445, 3.9242343145200196], [1928, 3.9242343145200196], [835, 3.9242343145200196], [186, 3.9242343145200196], [2003, 3.9242343145200196], [1948, 3.9242343145200196]]"
3888,4538,"[[268, 3.9242343145200196], [1441, 3.9242343145200196], [1874, 3.9242343145200196], [1948, 3.9242343145200196], [694, 3.9242343145200196], [1189, 3.9242343145200196], [965, 3.9242343145200196], [124, 4.523188311911529]]"
3889,836,"[[1093, 3.9242343145200196], [1323, 3.9242343145200196], [2093, 3.9242343145200196], [1632, 3.9242343145200196]]"
3890,2114,"[[62, 3.9242343145200196], [607, 4.523188311911529], [1479, 3.9242343145200196], [1780, 3.9242343145200196], [992, 3.9242343145200196]]"
3891,1821,"[[186, 3.9242343145200196]]"
3892,1834,"[[1273, 3.9242343145200196]]"
3893,3389,"[[1523, 3.9242343145200196]]"
3894,191,"[[689, 3.9242343145200196], [1458, 3.9242343145200196], [1213, 3.9242343145200196]]"
3895,3388,"[[1210, 3.9242343145200196], [385, 3.9242343145200196], [428, 3.9242343145200196]]"
3896,3138,"[[592, 3.9242343145200196]]"
3897,445,"[[845, 3.9242343145200196], [602, 3.9242343145200196], [1946, 3.9242343145200196], [1273, 3.9242343145200196], [1514, 3.9242343145200196]]"
3898,4349,"[[806, 3.9242343145200196], [1172, 3.9242343145200196], [605, 3.9242343145200196]]"
3899,1395,"[[1172, 4.523188311911529], [1521, 3.9242343145200196], [1213, 3.9242343145200196], [1931, 3.9242343145200196]]"
3900,2462,"[[1243, 3.9242343145200196], [268, 3.9242343145200196], [1155, 3.9242343145200196], [1928, 3.9242343145200196], [1213, 3.9242343145200196]]"
3901,3506,"[[268, 3.9242343145200196], [727, 3.9242343145200196], [428, 3.9242343145200196]]"
3902,3033,"[[31, 3.9242343145200196], [1418, 3.9242343145200196], [186, 3.9242343145200196], [137, 3.9242343145200196], [1354, 3.9242343145200196], [256, 3.9242343145200196], [428, 3.9242343145200196], [761, 3.9242343145200196], [1213, 3.9242343145200196], [731, 3.9242343145200196]]"
3903,2833,"[[1155, 4.523188311911529], [1308, 3.9242343145200196], [643, 3.9242343145200196], [1582, 3.9242343145200196], [246, 3.9242343145200196], [124, 3.9242343145200196], [941, 3.9242343145200196], [361, 3.9242343145200196], [1425, 4.523188311911529], [1869, 3.9242343145200196], [1584, 3.9242343145200196], [1212, 3.9242343145200196], [777, 3.9242343145200196], [931, 3.9242343145200196], [1052, 3.9242343145200196], [1213, 3.9242343145200196], [324, 3.9242343145200196], [1867, 3.9242343145200196], [1953, 3.9242343145200196]]"
3904,2348,"[[1825, 3.9242343145200196], [581, 3.9242343145200196], [676, 3.9242343145200196], [186, 3.9242343145200196], [1397, 3.9242343145200196], [1874, 3.9242343145200196], [246, 3.9242343145200196], [1213, 4.523188311911529], [565, 3.9242343145200196]]"
3905,3748,"[[268, 3.9242343145200196], [799, 3.9242343145200196], [479, 3.9242343145200196], [1213, 4.523188311911529], [942, 3.9242343145200196], [694, 4.523188311911529], [643, 3.9242343145200196], [324, 3.9242343145200196], [1189, 3.9242343145200196], [428, 3.9242343145200196], [256, 3.9242343145200196]]"
3906,1587,"[[757, 3.9242343145200196], [1869, 3.9242343145200196], [1189, 3.9242343145200196], [268, 3.9242343145200196], [845, 3.9242343145200196], [607, 3.9242343145200196], [1850, 3.9242343145200196], [992, 3.9242343145200196], [1213, 3.9242343145200196]]"
3907,3811,"[[1869, 3.9242343145200196], [268, 3.9242343145200196], [1096, 3.9242343145200196], [186, 3.9242343145200196], [1567, 3.9242343145200196], [596, 3.9242343145200196]]"
3908,1279,"[[629, 3.9242343145200196]]"
3909,1247,"[[1473, 3.9242343145200196], [1350, 3.9242343145200196], [2016, 3.9242343145200196]]"
3910,803,"[[2071, 3.9242343145200196]]"
3911,1813,"[[689, 3.9242343145200196], [581, 3.9242343145200196], [1889, 3.9242343145200196], [1172, 3.9242343145200196], [1315, 3.9242343145200196], [1946, 3.9242343145200196]]"
3912,1614,"[[137, 4.523188311911529], [565, 3.9242343145200196], [186, 3.9242343145200196], [293, 3.9242343145200196], [792, 3.9242343145200196], [736, 3.9242343145200196], [428, 3.9242343145200196], [596, 3.9242343145200196]]"
3913,4151,"[[941, 3.9242343145200196], [293, 3.9242343145200196], [1356, 3.9242343145200196], [1096, 4.810296507289733], [191, 3.9242343145200196], [385, 3.9242343145200196], [1514, 3.9242343145200196], [605, 3.9242343145200196], [1985, 3.9242343145200196], [1874, 3.9242343145200196], [428, 3.9242343145200196]]"
3914,1104,"[[1744, 3.9242343145200196], [565, 3.9242343145200196], [496, 3.9242343145200196], [992, 3.9242343145200196], [1956, 3.9242343145200196], [268, 3.9242343145200196]]"
3915,3205,"[[777, 3.9242343145200196]]"
3916,2969,"[[993, 3.9242343145200196], [1479, 3.9242343145200196], [1023, 3.9242343145200196]]"
3917,2170,"[[961, 3.9242343145200196], [563, 3.9242343145200196]]"
3918,4693,"[[1372, 3.9242343145200196], [2043, 3.9242343145200196], [152, 3.9242343145200196], [1873, 3.9242343145200196], [1558, 3.9242343145200196], [509, 3.9242343145200196], [1213, 3.9242343145200196], [915, 3.9242343145200196], [319, 3.9242343145200196], [992, 3.9242343145200196], [1243, 3.9242343145200196], [557, 3.9242343145200196]]"
3919,4765,"[[312, 3.9242343145200196], [1674, 3.9242343145200196], [268, 3.9242343145200196], [1487, 3.9242343145200196], [186, 3.9242343145200196], [1956, 3.9242343145200196], [1319, 3.9242343145200196]]"
3920,3787,"[[1423, 3.9242343145200196]]"
3921,3350,"[[1494, 3.9242343145200196], [605, 3.9242343145200196]]"
3922,3593,"[[393, 3.9242343145200196]]"
3923,4031,"[[142, 3.9242343145200196], [980, 3.9242343145200196], [1639, 3.9242343145200196]]"
3924,1938,"[[941, 3.9242343145200196], [1397, 4.523188311911529], [1874, 3.9242343145200196], [551, 3.9242343145200196], [1732, 3.9242343145200196]]"
3925,728,"[[2036, 3.9242343145200196], [1941, 3.9242343145200196]]"
3926,1016,"[[581, 3.9242343145200196]]"
3927,3629,"[[1273, 3.9242343145200196]]"
3928,2937,"[[1290, 3.9242343145200196]]"
3929,2594,"[[1979, 3.9242343145200196], [88, 3.9242343145200196]]"
3930,3297,"[[689, 3.9242343145200196], [643, 3.9242343145200196], [69, 3.9242343145200196], [445, 3.9242343145200196], [993, 3.9242343145200196]]"
3931,99,"[[1479, 3.9242343145200196], [1213, 3.9242343145200196]]"
3932,1078,"[[835, 3.9242343145200196], [1956, 3.9242343145200196], [565, 3.9242343145200196]]"
3933,932,"[[777, 4.523188311911529], [186, 3.9242343145200196], [1864, 3.9242343145200196], [1213, 3.9242343145200196]]"
3934,2685,"[[186, 3.9242343145200196]]"
3935,1130,"[[1692, 3.9242343145200196], [186, 3.9242343145200196], [905, 3.9242343145200196]]"
3936,3003,"[[497, 3.9242343145200196]]"
3937,2638,"[[1874, 3.9242343145200196]]"
3938,913,"[[1093, 3.9242343145200196], [513, 3.9242343145200196], [895, 3.9242343145200196], [757, 3.9242343145200196]]"
3939,186,"[[191, 3.9242343145200196], [278, 3.9242343145200196], [969, 3.9242343145200196], [1928, 3.9242343145200196], [2089, 3.9242343145200196], [496, 3.9242343145200196], [1213, 3.9242343145200196]]"
3940,5111,"[[1096, 3.9242343145200196], [61, 3.9242343145200196]]"
3941,3649,"[[777, 3.9242343145200196], [2036, 3.9242343145200196], [283, 3.9242343145200196]]"
3942,5002,"[[694, 3.9242343145200196]]"
3943,2936,"[[1874, 3.9242343145200196]]"
3944,181,"[[777, 3.9242343145200196], [1913, 3.9242343145200196], [140, 3.9242343145200196], [1114, 3.9242343145200196]]"
3945,2801,"[[491, 3.9242343145200196], [1956, 3.9242343145200196]]"
3946,1667,"[[1402, 3.9242343145200196], [31, 3.9242343145200196], [180, 3.9242343145200196]]"
3947,4485,"[[1874, 3.9242343145200196]]"
3948,3065,"[[635, 3.9242343145200196], [516, 3.9242343145200196]]"
3949,3287,"[[694, 3.9242343145200196], [508, 3.9242343145200196], [1104, 3.9242343145200196]]"
3950,3768,"[[1874, 3.9242343145200196], [586, 4.523188311911529]]"
3951,2197,"[[913, 3.9242343145200196]]"
3952,3126,"[[792, 3.9242343145200196]]"
