,0,1,2
8742,62@3949,"[[592, 1], [289, 1], [186, 1], [1263, 1], [1475, 1], [592, 1]]",4.0
8743,81@4568,"[[689, 1], [1567, 1]]",5.0
8744,16@5123,"[[1189, 1], [496, 1]]",4.0
8745,105@1559,"[[604, 1], [1673, 1]]",2.0
8746,109@444,"[[2024, 1], [102, 1]]",4.0
8747,10@4586,"[[941, 1], [1023, 1], [2089, 1]]",2.0
8748,152@1454,"[[1479, 1], [1778, 1]]",5.0
8749,113@3055,"[[1473, 1], [1874, 1]]",3.0
8750,100@4307,"[[596, 1]]",5.0
8751,42@202,"[[1093, 1], [1479, 1], [596, 1]]",4.0
8752,119@2429,"[[1931, 1], [736, 1]]",5.0
8753,147@4607,"[[930, 1], [835, 1], [145, 1], [1254, 1]]",4.0
8754,93@1368,"[[253, 1], [1874, 1], [1273, 1], [850, 1], [646, 1]]",5.0
8755,56@2804,"[[1639, 1]]",4.0
8756,83@362,"[[1674, 1], [1873, 1]]",3.0
8757,146@1795,"[[380, 1], [83, 1], [777, 1], [643, 1], [1484, 1], [864, 1]]",4.0
8758,58@4605,"[[245, 1], [605, 1]]",5.0
8759,48@4482,"[[1273, 1], [28, 1]]",4.0
8760,42@3435,"[[689, 1], [207, 1], [1692, 1], [694, 1], [980, 1], [186, 1], [1500, 1]]",3.0
8761,138@526,"[[1384, 1]]",5.0
8762,86@1678,"[[186, 1]]",5.0
8763,36@4588,"[[778, 1]]",5.0
8764,81@1125,"[[1931, 1], [852, 1]]",3.0
8765,73@4966,"[[1479, 1]]",5.0
8766,48@3698,"[[268, 1], [361, 1], [273, 1], [1597, 1], [361, 1]]",3.0
8767,31@879,"[[1873, 1], [1023, 1]]",4.0
8768,22@1256,"[[941, 1], [2079, 1], [289, 1]]",4.0
8769,54@4100,"[[1310, 1], [421, 1], [1044, 1], [565, 1]]",4.0
8770,3@3851,"[[77, 1], [835, 1], [604, 1], [1044, 1], [1470, 1], [1243, 1]]",4.0
8771,140@520,"[[1894, 1], [1946, 1]]",5.0
8772,47@3948,"[[905, 1], [731, 1]]",5.0
8773,10@3216,"[[1996, 1], [1127, 1], [1874, 1], [2087, 1]]",3.0
8774,88@1229,"[[705, 1]]",5.0
8775,42@2041,"[[1423, 1], [1213, 1], [731, 1]]",4.0
8776,77@1512,"[[152, 1], [1213, 1], [476, 1]]",4.0
8777,25@2530,"[[835, 1], [1213, 1], [645, 1]]",4.0
8778,105@4824,"[[891, 1], [1023, 1], [2030, 1], [428, 1], [1797, 1], [731, 1], [428, 1]]",3.0
8779,132@3944,"[[1874, 1]]",4.0
8780,86@490,"[[1598, 1]]",5.0
8781,132@4818,"[[355, 1]]",4.0
8782,88@2093,"[[2003, 1]]",3.0
8783,78@5021,"[[1044, 1], [1278, 1]]",2.0
8784,91@2015,"[[689, 1], [336, 1], [757, 1]]",4.0
8785,149@2239,"[[152, 1], [1873, 1], [1023, 1], [1172, 1], [864, 1], [1078, 1]]",3.0
8786,86@4891,"[[186, 1]]",3.0
8787,137@3010,"[[1091, 1]]",4.0
8788,121@1880,"[[2071, 1], [246, 1], [1928, 1]]",4.0
8789,56@815,"[[1869, 1], [186, 1], [539, 1], [1213, 1], [351, 1], [1134, 1], [973, 1], [293, 1], [146, 1], [922, 1], [1889, 1], [1155, 1], [643, 1], [1209, 1], [1479, 1], [445, 1], [1213, 1], [1956, 1]]",4.5
8790,15@1272,"[[586, 1], [1177, 1]]",4.0
8791,37@4277,"[[965, 1], [246, 1]]",5.0
8792,82@3214,"[[586, 1]]",5.0
8793,79@3920,"[[1692, 1], [607, 1]]",4.0
8794,8@1921,"[[1696, 1]]",2.0
8795,51@1478,"[[1423, 1]]",5.0
8796,111@52,"[[137, 1], [2082, 1], [1433, 1], [690, 1], [2062, 1], [249, 1], [644, 1], [1134, 1], [137, 1], [526, 1], [311, 1]]",5.0
8797,149@3514,"[[1273, 1]]",3.0
8798,10@1911,"[[795, 1]]",2.0
8799,91@4671,"[[42, 1]]",3.0
8800,51@3176,"[[1719, 1], [1078, 1], [445, 1], [1120, 1]]",4.0
8801,108@3991,"[[1692, 1], [1009, 1], [850, 1], [1213, 1], [1005, 1]]",5.0
8802,96@3174,"[[792, 1], [1874, 1], [622, 1]]",5.0
8803,92@31,"[[969, 1]]",2.0
8804,128@497,"[[1413, 1], [186, 1]]",4.0
8805,108@1368,"[[1423, 1]]",5.0
8806,102@1367,"[[1096, 1], [1813, 1], [565, 1], [1023, 1], [1567, 1], [1279, 1], [445, 1]]",4.0
8807,8@5032,"[[1639, 1]]",5.0
8808,141@112,"[[1969, 1], [496, 1]]",4.0
8809,92@704,"[[1044, 1], [2003, 1], [324, 1], [1928, 1], [521, 1]]",3.0
8810,119@3948,"[[703, 1], [1016, 1], [142, 1]]",4.0
8811,83@2133,"[[1368, 1], [1479, 1]]",2.0
8812,91@4075,"[[293, 1], [207, 1], [186, 1], [1874, 1]]",4.0
8813,149@4831,"[[1479, 1]]",4.0
8814,52@3046,"[[1213, 1]]",1.0
8815,145@3288,"[[1372, 1], [268, 1], [1963, 1], [445, 1], [1956, 1]]",4.0
8816,75@4309,"[[958, 1], [186, 1]]",2.0
8817,112@3422,"[[1632, 1], [1874, 1], [1213, 1], [428, 1], [1941, 1]]",4.0
8818,142@3531,"[[186, 1]]",3.0
8819,10@2262,"[[2024, 1], [268, 1], [694, 1], [2036, 1], [2073, 1], [1104, 1], [492, 1]]",1.0
8820,151@5204,"[[777, 1], [289, 1]]",4.0
8821,114@233,"[[1213, 1], [385, 1]]",3.0
8822,63@2786,"[[646, 1], [914, 1]]",3.0
8823,76@4597,"[[694, 1], [710, 1], [2073, 1]]",3.0
8824,76@3968,"[[581, 1], [635, 1], [1441, 1], [1479, 1], [1850, 1], [1928, 1]]",5.0
8825,130@1179,"[[1787, 1], [491, 1]]",4.0
8826,101@980,"[[607, 1], [324, 1]]",5.0
8827,104@2837,"[[727, 1], [1273, 1], [1210, 1], [646, 1], [592, 1], [862, 1], [101, 1], [731, 1]]",4.0
8828,151@2234,"[[835, 1], [1155, 1], [1744, 1], [565, 1], [2089, 1]]",3.0
8829,36@5160,"[[1670, 1]]",5.0
8830,86@4449,"[[705, 1]]",5.0
8831,61@445,"[[1273, 1], [1514, 1]]",3.0
8832,16@3852,"[[755, 1], [643, 1], [1375, 1]]",3.0
8833,121@1561,"[[941, 1], [293, 1], [1900, 1], [1844, 1], [1210, 1], [246, 1], [573, 1], [731, 1], [479, 1], [1853, 1]]",3.0
8834,15@4745,"[[1023, 1], [609, 1], [1479, 1]]",4.0
8835,35@1314,"[[1142, 1], [1210, 1]]",3.0
8836,147@4633,"[[2046, 1]]",2.0
8837,123@4030,"[[705, 1], [605, 1]]",4.0
8838,30@1216,"[[959, 1], [2089, 1]]",3.0
8839,141@3376,"[[1479, 1]]",4.0
8840,13@2379,"[[1213, 1]]",3.0
8841,39@4147,"[[835, 1], [1155, 1], [1567, 1], [556, 1]]",4.0
8842,38@814,"[[1093, 1], [549, 1]]",2.0
8843,42@1528,"[[1423, 1]]",4.0
8844,49@3140,"[[694, 1], [1213, 1]]",4.0
8845,130@300,"[[1213, 1]]",4.0
8846,62@1548,"[[689, 1], [736, 1], [1441, 1], [186, 1], [643, 1], [1210, 1], [1213, 1]]",3.0
8847,114@4199,"[[1431, 1]]",3.0
8848,38@3080,"[[694, 1], [62, 1], [731, 1], [1210, 1], [731, 1]]",5.0
8849,91@3426,"[[1830, 1], [268, 1], [694, 1], [246, 1], [1104, 1], [625, 1]]",4.0
8850,123@795,"[[1953, 1], [1632, 1], [1963, 1], [1928, 1], [605, 1]]",5.0
8851,104@853,"[[581, 1], [861, 1], [1023, 1], [1172, 1]]",5.0
8852,118@3312,"[[1567, 1], [157, 1]]",2.5
8853,96@2690,"[[1213, 1]]",3.0
8854,62@2746,"[[1372, 1], [268, 1], [1979, 1], [645, 1]]",3.0
8855,16@3713,"[[24, 1], [795, 1], [1386, 1]]",5.0
8856,114@319,"[[1731, 1]]",5.0
8857,101@3680,"[[1092, 1], [246, 1], [1797, 1], [293, 1]]",3.0
8858,114@948,"[[1869, 1], [1874, 1]]",4.0
8859,110@2651,"[[896, 1], [182, 1]]",4.0
8860,47@1824,"[[2071, 1], [1849, 1], [731, 1], [731, 1]]",4.0
8861,13@1903,"[[1971, 1]]",4.0
8862,16@3228,"[[373, 1], [201, 1], [1189, 1]]",4.0
8863,119@3666,"[[565, 1]]",5.0
8864,40@3411,"[[293, 1], [428, 1], [1874, 1], [1213, 1], [1484, 1]]",4.0
8865,119@1498,"[[1372, 1], [268, 1], [835, 1], [1213, 1]]",3.0
8866,126@2356,"[[163, 1], [1546, 1], [946, 1]]",5.0
8867,71@2080,"[[941, 1], [1096, 1], [509, 1], [1567, 1], [896, 1], [385, 1], [1928, 1], [1134, 1]]",1.0
8868,90@1150,"[[941, 1], [2036, 1], [1423, 1]]",4.0
8869,71@4020,"[[1674, 1]]",3.0
8870,146@3704,"[[592, 1], [163, 1], [736, 1], [1632, 1], [2036, 1]]",5.0
8871,20@1804,"[[186, 1]]",3.0
8872,100@4157,"[[256, 1], [246, 1], [1648, 1], [163, 1], [491, 1]]",2.0
8873,71@5206,"[[1674, 1], [1372, 1], [376, 1], [268, 1], [1714, 1], [835, 1], [738, 1], [1260, 1], [556, 1], [246, 1], [992, 1], [152, 1], [1054, 1]]",2.0
8874,88@277,"[[289, 1], [2036, 1], [289, 1]]",4.0
8875,128@1629,"[[1874, 1]]",4.0
8876,44@3476,"[[1744, 1]]",4.0
8877,81@616,"[[1189, 1], [1226, 1], [993, 1], [901, 1], [246, 1], [445, 1], [1873, 1]]",5.0
8878,88@378,"[[646, 1]]",4.0
8879,67@1400,"[[351, 1]]",4.0
8880,18@4783,"[[268, 1]]",3.0
8881,87@2276,"[[1040, 1], [694, 1], [993, 1], [992, 1]]",5.0
8882,1@2383,"[[1567, 1]]",4.0
8883,101@464,"[[689, 1], [1479, 1], [702, 1]]",4.0
8884,125@4120,"[[1372, 1], [268, 1], [268, 1]]",4.0
8885,147@1135,"[[1423, 1]]",3.0
8886,95@4089,"[[1692, 1], [509, 1], [1213, 1]]",4.0
8887,17@1518,"[[61, 1]]",4.0
8888,45@2671,"[[466, 1]]",5.0
8889,88@4418,"[[941, 1], [295, 1], [937, 1], [556, 1], [230, 1]]",4.0
8890,4@3843,"[[1243, 1], [1674, 1], [24, 1], [1283, 1], [256, 1], [1213, 1], [1189, 1], [268, 1], [914, 1], [1977, 1], [1479, 1], [1928, 1], [149, 1], [1243, 1]]",4.0
8891,7@1493,"[[1479, 1], [180, 1]]",3.0
8892,115@2751,"[[596, 1], [1423, 1], [993, 1], [1213, 1]]",1.0
8893,53@823,"[[1273, 1]]",5.0
8894,104@4348,"[[757, 1], [1423, 1]]",3.0
8895,147@1907,"[[268, 1], [1155, 1], [1979, 1], [565, 1]]",4.0
8896,70@1003,"[[1093, 1], [186, 1], [1023, 1]]",3.0
8897,149@4062,"[[1273, 1], [1613, 1]]",4.0
8898,78@812,"[[755, 1], [545, 1], [496, 1], [42, 1], [324, 1]]",5.0
8899,151@3395,"[[1458, 1], [1567, 1], [1172, 1]]",3.0
8900,116@1629,"[[997, 1]]",3.0
8901,102@3757,"[[1397, 1], [1956, 1]]",4.0
8902,142@3561,"[[905, 1], [255, 1]]",5.0
8903,15@2853,"[[1479, 1]]",4.0
8904,7@154,"[[565, 1], [268, 1]]",2.0
8905,16@2872,"[[1479, 1], [246, 1]]",5.0
8906,70@461,"[[1507, 1]]",4.0
8907,10@3589,"[[1023, 1], [2061, 1], [1479, 1], [246, 1]]",4.0
8908,32@3539,"[[705, 1], [605, 1]]",5.0
8909,88@2419,"[[694, 1]]",3.0
8910,148@1005,"[[1282, 1]]",3.0
8911,71@246,"[[835, 1], [1155, 1], [1780, 1], [246, 1], [731, 1], [835, 1], [1743, 1]]",2.0
8912,30@2511,"[[855, 1]]",4.0
8913,18@2050,"[[1423, 1]]",3.0
8914,31@3102,"[[1931, 1], [1273, 1]]",4.0
8915,100@13,"[[1956, 1]]",4.0
8916,47@4772,"[[1096, 1], [246, 1]]",5.0
8917,24@62,"[[268, 1], [845, 1], [1283, 1]]",2.0
8918,137@1748,"[[965, 1], [835, 1], [1582, 1], [1009, 1], [324, 1], [1213, 1]]",4.0
8919,92@1827,"[[689, 1], [736, 1], [1023, 1]]",4.0
8920,143@2791,"[[1546, 1], [1213, 1]]",3.0
8921,17@2292,"[[1423, 1]]",4.0
8922,102@4209,"[[1096, 1], [428, 1], [596, 1], [1213, 1], [385, 1]]",3.0
8923,101@1191,"[[31, 1], [1172, 1]]",4.0
8924,51@1736,"[[694, 1], [1308, 1], [521, 1]]",4.0
8925,149@4089,"[[1873, 1], [428, 1], [1873, 1]]",3.0
8926,67@4236,"[[705, 1]]",4.0
8927,110@4249,"[[293, 1], [838, 1]]",4.0
8928,17@1844,"[[590, 1], [191, 1], [1479, 1]]",4.0
8929,51@5055,"[[505, 1], [992, 1]]",5.0
8930,42@729,"[[62, 1]]",4.0
8931,73@513,"[[1674, 1], [1213, 1], [1928, 1]]",4.0
8932,120@2495,"[[777, 1]]",5.0
8933,134@3769,"[[311, 1]]",5.0
8934,75@7,"[[1023, 1]]",3.0
8935,83@469,"[[309, 1], [1096, 1], [186, 1], [1567, 1], [1650, 1], [1096, 1], [728, 1], [1956, 1], [1213, 1]]",4.0
8936,63@2050,"[[1368, 1], [646, 1], [1213, 1]]",4.0
8937,6@2532,"[[268, 1], [21, 1], [1479, 1], [496, 1], [88, 1]]",2.0
8938,147@1066,"[[1874, 1], [324, 1], [1369, 1], [62, 1]]",3.0
8939,146@5267,"[[1505, 1], [1155, 1], [778, 1], [1243, 1], [778, 1]]",4.0
8940,147@530,"[[1869, 1], [1873, 1], [309, 1], [407, 1], [364, 1], [246, 1], [969, 1]]",3.0
8941,109@358,"[[460, 1]]",3.0
8942,111@795,"[[1315, 1], [1213, 1], [1946, 1], [1979, 1]]",3.0
8943,20@4271,"[[1423, 1]]",4.0
8944,29@4876,"[[689, 1], [186, 1], [1479, 1]]",5.0
8945,152@1772,"[[1142, 1], [377, 1], [491, 1], [1743, 1], [1014, 1], [65, 1], [319, 1], [1449, 1], [2024, 1]]",4.0
8946,62@3711,"[[1543, 1], [1479, 1], [1210, 1]]",5.0
8947,117@2844,"[[795, 1]]",3.0
8948,10@1880,"[[941, 1], [142, 1], [1679, 1], [246, 1], [1873, 1], [1838, 1], [655, 1]]",3.0
8949,39@4756,"[[1954, 1], [777, 1], [545, 1], [273, 1], [1423, 1]]",2.0
8950,61@1383,"[[186, 1], [1567, 1], [1874, 1], [1567, 1]]",4.0
8951,73@676,"[[1423, 1]]",5.0
8952,147@4896,"[[738, 1]]",4.0
8953,142@4650,"[[1952, 1], [324, 1], [1104, 1], [1150, 1]]",4.0
8954,97@2558,"[[186, 1], [969, 1]]",4.0
8955,10@4851,"[[1372, 1], [546, 1], [596, 1], [479, 1], [885, 1], [1571, 1], [1838, 1]]",4.0
8956,1@4553,"[[1213, 1]]",1.0
8957,48@2521,"[[738, 1], [1780, 1], [1928, 1]]",4.0
8958,135@2429,"[[1023, 1], [1423, 1], [605, 1]]",5.0
8959,104@2465,"[[142, 1], [694, 1], [1397, 1], [2073, 1], [1928, 1]]",5.0
8960,116@4175,"[[694, 1], [1487, 1]]",3.0
8961,101@2585,"[[969, 1], [1479, 1]]",3.0
8962,8@2894,"[[1210, 1], [1009, 1]]",2.0
8963,69@4925,"[[15, 1], [1189, 1], [293, 1], [130, 1], [186, 1], [1189, 1], [835, 1]]",3.0
8964,10@3963,"[[810, 1], [1104, 1], [146, 1]]",5.0
8965,114@1675,"[[1674, 1], [324, 1], [186, 1], [1438, 1]]",1.0
8966,80@2160,"[[1189, 1]]",4.0
8967,61@2651,"[[1874, 1]]",4.0
8968,149@615,"[[592, 1], [1963, 1]]",4.0
8969,38@5212,"[[294, 1], [1273, 1]]",3.0
8970,65@4874,"[[1096, 1], [810, 1], [294, 1], [1567, 1], [731, 1]]",5.0
8971,86@3040,"[[142, 1], [230, 1], [324, 1]]",4.0
8972,142@2754,"[[293, 1]]",4.0
8973,12@1262,"[[62, 1]]",4.0
8974,105@481,"[[125, 1]]",4.0
8975,145@2124,"[[491, 1], [1963, 1], [1956, 1]]",5.0
8976,114@1843,"[[1372, 1]]",4.0
8977,73@2855,"[[1869, 1], [268, 1]]",4.0
8978,56@2118,"[[268, 1], [1441, 1], [1368, 1], [1874, 1], [88, 1]]",5.0
8979,76@924,"[[1869, 1], [941, 1], [581, 1], [635, 1], [274, 1], [777, 1]]",4.0
8980,110@2534,"[[929, 1], [581, 1], [643, 1], [1874, 1], [405, 1], [1928, 1], [1213, 1]]",5.0
8981,149@3695,"[[795, 1]]",4.0
8982,82@4887,"[[1674, 1], [1310, 1], [268, 1]]",4.0
8983,152@3099,"[[1441, 1], [137, 1], [969, 1], [1213, 1]]",3.0
8984,143@5200,"[[152, 1], [1479, 1]]",5.0
8985,10@1197,"[[736, 1], [186, 1], [1548, 1], [2036, 1], [558, 1], [992, 1]]",4.5
8986,142@1163,"[[479, 1], [479, 1]]",5.0
8987,123@1472,"[[1096, 1], [509, 1], [256, 1], [1780, 1], [102, 1]]",4.0
8988,52@1653,"[[1946, 1]]",3.0
8989,105@1580,"[[1273, 1]]",4.0
8990,140@206,"[[792, 1], [620, 1], [1479, 1]]",5.0
8991,27@1071,"[[993, 1], [1963, 1], [1213, 1]]",5.0
8992,61@4517,"[[1273, 1]]",4.0
8993,144@3376,"[[795, 1], [795, 1]]",4.0
8994,92@3841,"[[778, 1]]",3.0
8995,92@5185,"[[736, 1], [1397, 1]]",4.0
8996,138@5250,"[[243, 1], [315, 1], [137, 1], [437, 1], [1849, 1], [731, 1]]",5.0
8997,139@239,"[[1870, 1], [662, 1], [1025, 1]]",4.0
8998,88@4789,"[[62, 1]]",2.0
8999,10@4100,"[[1674, 1], [1850, 1], [992, 1]]",3.0
9000,92@810,"[[293, 1], [83, 1], [635, 1], [914, 1], [992, 1], [138, 1], [914, 1], [1757, 1]]",5.0
9001,101@2929,"[[891, 1], [501, 1], [256, 1], [1993, 1], [255, 1]]",4.0
9002,83@562,"[[2030, 1], [59, 1], [1606, 1], [1213, 1]]",5.0
9003,57@4618,"[[1043, 1], [1870, 1], [777, 1], [1479, 1], [1423, 1]]",4.0
9004,149@1110,"[[142, 1], [738, 1], [810, 1], [1172, 1], [987, 1], [1479, 1], [176, 1]]",4.0
9005,41@4598,"[[137, 1]]",4.0
9006,96@2800,"[[230, 1], [1213, 1], [969, 1], [266, 1], [1213, 1]]",5.0
9007,113@1306,"[[1172, 1], [1078, 1]]",3.0
9008,96@1937,"[[268, 1], [628, 1], [1874, 1], [277, 1]]",4.0
9009,121@412,"[[694, 1], [1692, 1], [1900, 1], [1546, 1], [1104, 1]]",5.0
9010,50@2897,"[[694, 1], [1418, 1], [731, 1], [1104, 1]]",4.0
9011,3@4188,"[[1172, 1], [1732, 1], [777, 1], [428, 1]]",3.0
9012,66@4058,"[[544, 1]]",1.0
9013,92@4105,"[[2087, 1]]",5.0
9014,42@4051,"[[586, 1]]",4.0
9015,126@4263,"[[1719, 1], [1213, 1]]",5.0
9016,90@4741,"[[736, 1]]",5.0
9017,118@3695,"[[775, 1], [795, 1]]",5.0
9018,134@2272,"[[1719, 1]]",4.0
9019,61@1626,"[[1213, 1]]",3.0
9020,147@2259,"[[1155, 1], [460, 1], [565, 1]]",3.0
9021,39@5132,"[[268, 1], [1155, 1], [1283, 1], [604, 1]]",3.0
9022,112@3000,"[[775, 1]]",3.0
9023,56@527,"[[152, 1], [1172, 1]]",4.0
9024,140@1663,"[[757, 1], [241, 1], [736, 1], [246, 1], [1315, 1]]",5.0
9025,38@412,"[[694, 1], [1651, 1]]",4.0
9026,126@2133,"[[88, 1]]",5.0
9027,151@4910,"[[795, 1]]",3.0
9028,147@4512,"[[941, 1], [1514, 1]]",3.0
9029,103@3195,"[[1946, 1]]",1.0
9030,86@2355,"[[1700, 1], [871, 1], [1248, 1], [1301, 1], [1213, 1], [1946, 1]]",5.0
9031,114@4056,"[[261, 1]]",4.0
9032,137@1071,"[[596, 1], [1213, 1]]",3.0
9033,61@5181,"[[1479, 1]]",2.0
9034,15@2115,"[[15, 1], [1692, 1], [137, 1], [1273, 1], [765, 1], [1866, 1]]",5.0
9035,140@1972,"[[2043, 1], [268, 1], [385, 1], [385, 1]]",4.0
9036,142@303,"[[777, 1], [782, 1]]",3.0
9037,81@3914,"[[1874, 1]]",5.0
9038,85@301,"[[941, 1], [1096, 1], [1441, 1], [1567, 1], [1874, 1], [1567, 1]]",4.0
9039,35@3365,"[[1213, 1], [1213, 1]]",3.0
9040,3@977,"[[1172, 1], [1315, 1], [596, 1]]",3.0
9041,102@4786,"[[513, 1], [1873, 1], [1536, 1], [526, 1], [1521, 1], [569, 1], [1632, 1], [255, 1]]",3.0
9042,83@2568,"[[1744, 1], [106, 1], [361, 1]]",4.0
9043,39@4336,"[[1155, 1], [845, 1], [1479, 1], [1814, 1]]",3.0
9044,106@526,"[[1953, 1], [142, 1], [705, 1], [131, 1], [643, 1], [59, 1], [246, 1], [1011, 1], [1213, 1], [605, 1], [199, 1], [1236, 1], [605, 1]]",4.0
9045,104@1043,"[[1023, 1], [1880, 1], [2003, 1], [727, 1], [1928, 1], [289, 1], [605, 1]]",5.0
9046,35@2296,"[[736, 1], [1874, 1], [1941, 1]]",5.0
9047,134@459,"[[689, 1], [1692, 1], [1315, 1]]",5.0
9048,100@68,"[[1023, 1], [605, 1]]",1.0
9049,56@2601,"[[581, 1], [268, 1], [1991, 1], [835, 1], [596, 1], [246, 1]]",5.0
9050,31@645,"[[1543, 1], [1096, 1]]",1.0
9051,122@973,"[[1905, 1], [77, 1], [1155, 1], [1479, 1], [496, 1], [1350, 1]]",4.0
9052,35@905,"[[289, 1], [1479, 1]]",4.0
9053,92@4667,"[[1878, 1]]",4.0
9054,16@202,"[[1224, 1]]",4.0
9055,151@2952,"[[1023, 1], [191, 1], [1521, 1], [230, 1], [731, 1]]",4.0
9056,116@784,"[[736, 1]]",2.0
9057,51@2664,"[[1697, 1], [1096, 1], [2062, 1], [596, 1], [336, 1], [976, 1]]",4.0
9058,104@3956,"[[1273, 1]]",4.0
9059,147@2806,"[[711, 1], [1514, 1]]",5.0
9060,92@3032,"[[146, 1]]",4.0
9061,32@3108,"[[293, 1], [1099, 1], [602, 1], [246, 1], [864, 1], [351, 1], [479, 1]]",4.0
9062,146@466,"[[581, 1], [1956, 1], [1743, 1]]",3.0
9063,144@2399,"[[1248, 1], [476, 1]]",5.0
9064,96@1170,"[[268, 1], [643, 1], [246, 1]]",5.0
9065,120@1772,"[[1674, 1], [268, 1], [293, 1], [1155, 1], [2003, 1], [246, 1], [268, 1]]",5.0
9066,39@4846,"[[129, 1], [694, 1], [1650, 1]]",3.0
9067,126@4561,"[[736, 1], [1692, 1], [428, 1]]",4.0
9068,148@1975,"[[1073, 1]]",4.0
9069,103@1017,"[[1278, 1], [88, 1], [775, 1]]",4.0
9070,149@3010,"[[592, 1], [62, 1]]",5.0
9071,130@750,"[[1874, 1], [1273, 1]]",4.0
9072,71@1941,"[[1869, 1], [597, 1], [703, 1], [186, 1], [336, 1]]",3.0
9073,65@4062,"[[1873, 1], [792, 1], [736, 1], [777, 1], [1376, 1], [1213, 1]]",2.0
9074,100@4290,"[[85, 1], [620, 1], [1946, 1]]",2.0
9075,92@2046,"[[328, 1]]",4.0
9076,109@2041,"[[2037, 1], [1959, 1], [913, 1]]",4.0
9077,144@4090,"[[738, 1], [2089, 1], [731, 1], [255, 1]]",5.0
9078,63@1512,"[[581, 1], [993, 1]]",4.0
9079,98@977,"[[643, 1], [1023, 1], [1315, 1], [556, 1], [1172, 1]]",4.0
9080,93@1614,"[[293, 1], [792, 1], [736, 1], [137, 1], [428, 1], [596, 1]]",5.0
9081,118@869,"[[505, 1], [891, 1], [1172, 1], [62, 1], [246, 1], [1928, 1], [1606, 1]]",4.0
9082,6@3150,"[[186, 1], [445, 1], [1928, 1], [1213, 1]]",2.0
9083,149@149,"[[1670, 1], [186, 1], [1423, 1], [1078, 1]]",4.0
9084,101@2079,"[[1479, 1], [1946, 1]]",3.0
9085,126@3570,"[[2093, 1]]",4.0
9086,90@4239,"[[157, 1], [186, 1]]",3.0
9087,92@659,"[[1674, 1], [157, 1], [268, 1], [596, 1], [246, 1], [1213, 1], [607, 1], [186, 1], [1213, 1], [324, 1], [1189, 1], [731, 1]]",3.0
9088,134@892,"[[792, 1], [2048, 1]]",3.0
9089,47@4911,"[[1023, 1], [115, 1]]",5.0
9090,142@2888,"[[689, 1]]",4.0
9091,28@690,"[[1213, 1], [186, 1]]",2.0
9092,92@5230,"[[1397, 1], [1479, 1]]",4.0
9093,3@2948,"[[1479, 1]]",2.0
9094,123@2377,"[[1977, 1], [777, 1]]",4.0
9095,31@3713,"[[24, 1], [696, 1]]",4.0
9096,140@1966,"[[1896, 1], [1096, 1], [1928, 1], [581, 1], [255, 1]]",3.0
9097,3@3134,"[[1639, 1]]",2.0
9098,103@977,"[[1172, 1]]",4.0
9099,22@1710,"[[324, 1]]",2.0
9100,142@4164,"[[21, 1]]",4.0
9101,90@1759,"[[941, 1], [1372, 1], [1059, 1], [1397, 1], [1177, 1], [992, 1], [1397, 1]]",5.0
9102,94@3730,"[[629, 1]]",5.0
9103,31@2764,"[[15, 1], [2037, 1], [1530, 1], [1874, 1], [246, 1]]",5.0
9104,80@5119,"[[592, 1], [777, 1], [1874, 1], [428, 1], [2093, 1], [1780, 1], [479, 1], [1397, 1]]",4.0
9105,42@1595,"[[15, 1], [1423, 1], [1849, 1]]",4.0
9106,7@4934,"[[941, 1]]",5.0
9107,45@3430,"[[642, 1], [992, 1]]",4.0
9108,21@5199,"[[643, 1]]",4.0
9109,103@3007,"[[268, 1], [246, 1], [1213, 1], [547, 1]]",3.0
9110,94@461,"[[1870, 1], [797, 1], [28, 1]]",4.0
9111,23@4092,"[[2016, 1]]",4.0
9112,104@1245,"[[1270, 1], [1567, 1], [1928, 1]]",4.0
9113,54@827,"[[1873, 1], [569, 1], [1213, 1]]",4.0
9114,131@4955,"[[1870, 1]]",4.0
9115,145@2726,"[[1963, 1]]",3.0
9116,47@205,"[[699, 1]]",5.0
9117,147@3019,"[[592, 1], [1093, 1], [1931, 1], [705, 1], [1155, 1], [806, 1], [810, 1], [992, 1], [605, 1], [1931, 1]]",4.0
9118,15@2884,"[[2071, 1], [1844, 1], [1956, 1], [1213, 1], [1931, 1], [1844, 1]]",4.0
9119,149@506,"[[941, 1]]",5.0
9120,151@924,"[[1674, 1], [1700, 1], [274, 1], [1155, 1], [319, 1], [559, 1]]",4.0
9121,30@3450,"[[476, 1]]",5.0
9122,30@5167,"[[2073, 1], [1928, 1], [293, 1]]",4.0
9123,147@4475,"[[1632, 1], [905, 1]]",4.0
9124,76@2833,"[[1869, 1], [1584, 1], [1155, 1], [1212, 1], [777, 1], [1425, 1], [931, 1], [1052, 1], [1213, 1], [324, 1], [1867, 1], [1953, 1]]",4.0
9125,121@4808,"[[152, 1], [941, 1], [1023, 1], [44, 1], [270, 1], [743, 1]]",5.0
9126,128@3757,"[[1023, 1], [526, 1]]",4.0
9127,72@1179,"[[2046, 1]]",5.0
9128,91@2838,"[[15, 1], [1813, 1], [186, 1]]",3.0
9129,116@1748,"[[1175, 1], [351, 1], [460, 1]]",4.0
9130,51@867,"[[1946, 1]]",4.0
9131,108@2488,"[[1963, 1]]",4.0
9132,147@3403,"[[1692, 1], [1368, 1], [351, 1], [676, 1]]",3.0
9133,138@3844,"[[1189, 1], [694, 1], [2073, 1]]",4.0
